Program Estimation_on_SFS_with_SLiM.py results:

Command line arguments:
=======================
	fix_theta_ratio: None
	usebasinhopping: False
	densityof2Ns: lognormal
	foldstatus: isfolded
	optimizetries: 2
	ntrials: 50
	plotfilelabel: 
	max2Ns: 1.0
	nc: 200
	seed: 1
	DEBUGMODE: False
	output_dir: ./Results_SFS_with_SLiM
	slim_SFSs_dir: ../../slimwork/constant_lognormal
	use_misspec: False
	thetaS: None
	thetaN: None
	use_theta_ratio: True
	csfsprefix: None
	maxi: None
	commandstring: -d lognormal -f isfolded -i 2 -k 50 -n 200 -W ../../slimwork/constant_lognormal -O ./Results_SFS_with_SLiM
	estimatemax2Ns: False

Compare simulated and fitted SFS:
=================================
Params:0.3 0.5 Trial#1:	Nsim	Ssim	Ratiosim	Nfit	Sfit	Ratiofit
		0	0.0	0.0	inf	0	0	inf
		1	2965.0	1021.0	0.344	2946.267053721966	1016.0659856936517	0.345
		2	1458.0	515.0	0.353	1480.5735951784627	501.6726188740804	0.339
		3	989.0	331.0	0.335	992.0594647896299	330.80162147767174	0.333
		4	750.0	255.0	0.34	747.8407445034072	245.74377130412867	0.329
		5	644.0	209.0	0.325	601.3406601955603	194.9677350869127	0.324
		6	489.0	157.0	0.321	503.70029526689973	161.30323393212802	0.32
		7	449.0	141.0	0.314	433.980121162599	137.3961727774844	0.317
		8	376.0	135.0	0.359	381.71038000694745	119.57268017562471	0.313
		9	294.0	99.0	0.337	341.07454548613805	105.79396077191856	0.31
		10	310.0	82.0	0.265	308.5827072056165	94.83835385240157	0.307
		11	285.0	83.0	0.291	282.01401812923103	85.92962300152918	0.305
		12	278.0	96.0	0.345	259.88791830260254	78.55115776400922	0.302
		13	238.0	71.0	0.298	241.17940916934236	72.34596860739846	0.3
		14	228.0	70.0	0.307	225.15635318382152	67.0595699546101	0.298
		15	174.0	64.0	0.368	211.2818535822239	62.5057307851279	0.296
		16	161.0	60.0	0.373	199.1532417427552	58.54508391562539	0.294
		17	196.0	63.0	0.321	188.4625984219451	55.071296098279234	0.292
		18	195.0	54.0	0.277	178.970434582012	52.001856364748456	0.291
		19	169.0	75.0	0.444	170.48768353901463	49.27177951167835	0.289
		20	169.0	45.0	0.266	162.8630954696309	46.82920321854321	0.288
		21	145.0	49.0	0.338	155.97423349046855	44.632246691236716	0.286
		22	139.0	38.0	0.273	149.72092535512544	42.64672876875397	0.285
		23	164.0	44.0	0.268	144.0204234071902	40.8444834154919	0.284
		24	126.0	28.0	0.222	138.80377454798088	39.20209798228176	0.282
		25	180.0	42.0	0.233	134.01306141501058	37.69995557205626	0.281
		26	135.0	45.0	0.333	129.5992802145604	36.321499414450216	0.28
		27	142.0	30.0	0.211	125.52069015000455	35.05266152068515	0.279
		28	112.0	31.0	0.277	121.7415165470663	33.881414416073255	0.278
		29	120.0	22.0	0.183	118.23092230100247	32.79741613815047	0.277
		30	121.0	30.0	0.248	114.96218503738653	31.791726657014834	0.277
		31	132.0	29.0	0.22	111.9120335351539	30.856579525861576	0.276
		32	100.0	38.0	0.38	109.06010857341356	29.985196628866053	0.275
		33	96.0	37.0	0.385	106.38852180923087	29.1716368435552	0.274
		34	126.0	35.0	0.278	103.88149250366251	28.41067160229054	0.273
		35	81.0	31.0	0.383	101.52504652652316	27.697681946365627	0.273
		36	104.0	26.0	0.25	99.30676553026275	27.02857287191324	0.272
		37	107.0	45.0	0.421	97.21557680163676	26.399701678483602	0.272
		38	81.0	22.0	0.272	95.24157629802977	25.807817726312255	0.271
		39	81.0	17.0	0.21	93.37587891235408	25.250011542573617	0.27
		40	81.0	27.0	0.333	91.61049120166739	24.72367163061765	0.27
		41	75.0	29.0	0.387	89.9382027443889	24.22644765878818	0.269
		42	103.0	22.0	0.214	88.35249302149958	23.756218958665194	0.269
		43	95.0	28.0	0.295	86.84745129472245	23.311067462628813	0.268
		44	86.0	23.0	0.267	85.41770741414209	22.889254369630848	0.268
		45	78.0	34.0	0.436	84.05837185529336	22.4891999551312	0.268
		46	71.0	25.0	0.352	82.76498358140475	22.109466043269627	0.267
		47	94.0	15.0	0.16	81.53346456552235	21.748740741824946	0.267
		48	100.0	25.0	0.25	80.36008000146262	21.40582510746526	0.266
		49	65.0	22.0	0.338	79.2414033910895	21.079621463395384	0.266
		50	70.0	22.0	0.314	78.17428582542284	20.76912313623761	0.266
		51	81.0	10.0	0.123	77.15582888415203	20.473405415783326	0.265
		52	71.0	36.0	0.507	76.18336066666727	20.191617571654948	0.265
		53	77.0	16.0	0.208	75.25441454122337	19.92297578613221	0.265
		54	68.0	30.0	0.441	74.36671026010544	19.66675688338897	0.264
		55	68.0	24.0	0.353	73.51813713989608	19.422292752925866	0.264
		56	92.0	17.0	0.185	72.70673904894237	19.188965379690632	0.264
		57	72.0	15.0	0.208	71.93070098033017	18.966202405750103	0.264
		58	59.0	23.0	0.39	71.18833701926557	18.75347315881978	0.263
		59	62.0	19.0	0.306	70.47807953968882	18.550285091797896	0.263
		60	84.0	13.0	0.155	69.79846948698467	18.35618058495775	0.263
		61	64.0	24.0	0.375	69.14814762244029	18.17073406884607	0.263
		62	70.0	16.0	0.229	68.52584662116307	17.993549431395117	0.263
		63	63.0	15.0	0.238	67.93038392893885	17.82425767743224	0.262
		64	63.0	28.0	0.444	67.36065529534366	17.66251481278502	0.262
		65	66.0	10.0	0.152	66.81562891061782	17.50799992863603	0.262
		66	75.0	28.0	0.373	66.29434008261774	17.360413464762566	0.262
		67	81.0	14.0	0.173	65.79588639778602	17.219475632876353	0.262
